ID	Length
EPrPING00000003528	71
EPrPING00000003529	72
EPrPING00000003530	87
EPrPING00000003531	73
EPrPING00000003532	73
EPrPING00000003533	70
EPrPING00000003534	73
EPrPING00000003535	81
EPrPING00000003536	73
EPrPING00000003537	72
EPrPING00000003538	73
EPrPING00000003539	72
EPrPING00000003540	73
EPrPING00000003541	73
EPrPING00000003542	72
EPrPING00000003543	72
EPrPING00000003544	72
EPrPING00000003545	72
EPrPING00000003546	72
EPrPING00000003547	72
EPrPING00000003548	73
EPrPING00000003549	72
EPrPING00000003550	72
EPrPING00000003551	68
EPrPING00000003552	126
EPrPING00000003553	73
EPrPING00000003554	72
EPrPING00000003555	73
EPrPING00000003556	2350
EPrPING00000003557	72
EPrPING00000003558	73
EPrPING00000003559	68
EPrPING00000003560	72
EPrPING00000003561	73
EPrPING00000003562	86
EPrPING00000003563	72
EPrPING00000003564	81
EPrPING00000003565	73
EPrPING00000003566	72
EPrPING00000003567	82
EPrPING00000003568	161
EPrPING00000003569	86
EPrPING00000003570	114
EPrPING00000003571	67
EPrPING00000003572	72
EPrPING00000003573	114
EPrPING00000003574	81
EPrPING00000003575	73
EPrPING00000003576	74
EPrPING00000003577	71
EPrPING00000003578	73
EPrPING00000003579	72
EPrPING00000003580	73
EPrPING00000003581	73
EPrPING00000003582	72
EPrPING00000003583	72
EPrPING00000003584	74
EPrPING00000003585	72
EPrPING00000003586	72
EPrPING00000003587	72
EPrPING00000003588	72
EPrPING00000003589	73
EPrPING00000003590	72
EPrPING00000003591	74
EPrPING00000003592	73
EPrPING00000003593	73
EPrPING00000003594	73
EPrPING00000003595	72
EPrPING00000003596	72
EPrPING00000003597	81
EPrPING00000003598	72
EPrPING00000003599	72
EPrPING00000003600	72
EPrPING00000003601	72
EPrPING00000003602	73
EPrPING00000003603	82
EPrPING00000003604	73
EPrPING00000003605	73
EPrPING00000003606	72
EPrPING00000003607	72
EPrPING00000003608	72
EPrPING00000003609	1750
EPrPING00000003610	72
EPrPING00000003611	82
EPrPING00000003612	72
EPrPING00000003613	86
EPrPING00000003614	73
EPrPING00000003615	68
EPrPING00000003616	72
EPrPING00000003617	73
EPrPING00000003618	71
EPrPING00000003619	104
EPrPING00000003620	73
EPrPING00000003621	85
EPrPING00000003622	73
EPrPING00000003623	72
EPrPING00000003624	86
EPrPING00000003625	72
EPrPING00000003626	73
EPrPING00000003627	73
EPrPING00000003628	73
EPrPING00000003629	73
EPrPING00000003630	72
EPrPING00000003631	72
EPrPING00000003632	68
EPrPING00000003633	73
EPrPING00000003634	72
EPrPING00000003635	104
EPrPING00000003636	72
EPrPING00000003637	72
EPrPING00000003638	72
EPrPING00000003639	105
EPrPING00000003640	81
EPrPING00000003641	72
EPrPING00000003642	80
EPrPING00000003643	71
EPrPING00000003644	72
EPrPING00000003645	72
EPrPING00000003646	71
EPrPING00000003647	72
EPrPING00000003648	73
EPrPING00000003649	72
EPrPING00000003650	72
EPrPING00000003651	224
EPrPING00000003652	72
EPrPING00000003653	68
EPrPING00000003654	72
EPrPING00000003655	72
EPrPING00000003656	71
EPrPING00000003657	73
EPrPING00000003658	72
EPrPING00000003659	72
EPrPING00000003660	74
EPrPING00000003661	74
EPrPING00000003662	70
EPrPING00000003663	86
EPrPING00000003664	73
EPrPING00000003665	104
EPrPING00000003666	82
EPrPING00000003667	89
EPrPING00000003668	73
EPrPING00000003669	72
EPrPING00000003670	72
EPrPING00000003671	73
EPrPING00000003672	80
EPrPING00000003673	72
EPrPING00000003674	72
EPrPING00000003675	73
EPrPING00000003676	74
EPrPING00000003677	83
EPrPING00000003678	72
EPrPING00000003679	73
EPrPING00000003680	73
EPrPING00000003681	73
EPrPING00000003682	73
EPrPING00000003683	80
EPrPING00000003684	72
EPrPING00000003685	72
EPrPING00000003686	72
EPrPING00000003687	73
EPrPING00000003688	81
EPrPING00000003689	73
EPrPING00000003690	72
EPrPING00000003691	80
EPrPING00000003692	72
EPrPING00000003693	72
EPrPING00000003694	72
EPrPING00000003695	72
EPrPING00000003696	72
EPrPING00000003697	73
EPrPING00000003698	74
EPrPING00000003699	72
EPrPING00000003700	73
EPrPING00000003701	73
EPrPING00000003702	73
EPrPING00000003703	71
EPrPING00000003704	72
EPrPING00000003705	77
EPrPING00000003706	81
EPrPING00000003707	72
EPrPING00000003708	72
EPrPING00000003709	81
EPrPING00000003710	72
EPrPING00000003711	72
EPrPING00000003712	73
EPrPING00000003713	72
EPrPING00000003714	72
EPrPING00000003715	72
EPrPING00000003716	73
EPrPING00000003717	73
EPrPING00000003718	81
EPrPING00000003719	73
EPrPING00000003720	73
EPrPING00000003721	86
EPrPING00000003722	86
EPrPING00000003723	72
EPrPING00000003724	73
EPrPING00000003725	72
EPrPING00000003726	72
EPrPING00000003727	73
EPrPING00000003728	72
EPrPING00000003729	82
EPrPING00000003730	73
EPrPING00000003731	72
EPrPING00000003732	72
EPrPING00000003733	73
EPrPING00000003734	82
EPrPING00000003735	73
EPrPING00000003736	73
EPrPING00000003737	73
EPrPING00000003738	72
EPrPING00000003739	72
EPrPING00000003740	73
EPrPING00000003741	71
EPrPING00000003742	70
EPrPING00000003743	72
EPrPING00000003744	86
EPrPING00000003745	68
EPrPING00000003746	71
EPrPING00000003747	73
EPrPING00000003748	71
EPrPING00000003749	70
EPrPING00000003750	73
EPrPING00000003751	73
EPrPING00000003752	72
EPrPING00000003753	3761
EPrPING00000003754	82
EPrPING00000003755	73
EPrPING00000003756	73
EPrPING00000003757	73
EPrPING00000003758	72
EPrPING00000003759	73
EPrPING00000003760	71
EPrPING00000003761	72
EPrPING00000003762	82
EPrPING00000003763	72
EPrPING00000003764	72
EPrPING00000003765	105
EPrPING00000003766	72
EPrPING00000003767	73
EPrPING00000003768	86
EPrPING00000003769	73
EPrPING00000003770	73
EPrPING00000003771	82
EPrPING00000003772	73
EPrPING00000003773	72
EPrPING00000003774	72
EPrPING00000003775	72
EPrPING00000003776	73
EPrPING00000003777	70
EPrPING00000003778	73
EPrPING00000003779	73
EPrPING00000003780	73
EPrPING00000003781	86
EPrPING00000003782	72
EPrPING00000003783	72
EPrPING00000003784	73
EPrPING00000003785	73
EPrPING00000003786	72
EPrPING00000003787	73
EPrPING00000003788	72
EPrPING00000003789	105
EPrPING00000003790	1829
EPrPING00000003791	82
EPrPING00000003792	81
EPrPING00000003793	73
EPrPING00000003794	82
EPrPING00000003795	68
EPrPING00000003796	81
EPrPING00000003797	73
EPrPING00000003798	72
EPrPING00000003799	75
EPrPING00000003800	72
EPrPING00000003801	72
EPrPING00000003802	73
EPrPING00000003803	73
EPrPING00000003804	73
EPrPING00000003805	73
EPrPING00000003806	72
EPrPING00000003807	73
EPrPING00000003808	71
EPrPING00000003809	73
EPrPING00000003810	73
EPrPING00000003811	72
EPrPING00000003812	73
EPrPING00000003813	72
EPrPING00000003814	76
EPrPING00000003815	73
EPrPING00000003816	73
EPrPING00000003817	71
EPrPING00000003818	81
EPrPING00000003819	72
EPrPING00000003820	73
EPrPING00000003821	71
EPrPING00000003822	73
EPrPING00000003823	85
EPrPING00000003824	73
EPrPING00000003825	81
EPrPING00000003826	72
EPrPING00000003827	70
EPrPING00000003828	104
EPrPING00000003829	82
EPrPING00000003830	72
EPrPING00000003831	104
EPrPING00000003832	72
EPrPING00000003833	72
EPrPING00000003834	7033
EPrPING00000003835	73
EPrPING00000003836	82
EPrPING00000003837	72
EPrPING00000003838	79
EPrPING00000003839	73
EPrPING00000003840	73
EPrPING00000003841	84
EPrPING00000003842	72
EPrPING00000003843	73
EPrPING00000003844	73
EPrPING00000003845	73
EPrPING00000003846	72
EPrPING00000003847	1829
EPrPING00000003848	68
EPrPING00000003849	73
EPrPING00000003850	73
EPrPING00000003851	72
EPrPING00000003852	73
EPrPING00000003853	73
EPrPING00000003854	72
EPrPING00000003855	72
EPrPING00000003856	72
EPrPING00000003857	73
EPrPING00000003858	71
EPrPING00000003859	73
EPrPING00000003860	82
EPrPING00000003861	80
EPrPING00000003862	73
EPrPING00000003863	72
EPrPING00000003864	73
EPrPING00000003865	72
EPrPING00000003866	71
EPrPING00000003867	73
EPrPING00000003868	72
EPrPING00000003869	70
EPrPING00000003870	72
EPrPING00000003871	72
EPrPING00000003872	73
EPrPING00000003873	71
EPrPING00000003874	72
EPrPING00000003875	73
EPrPING00000003876	72
EPrPING00000003877	85
EPrPING00000003878	73
EPrPING00000003879	72
EPrPING00000003880	104
EPrPING00000003881	72
EPrPING00000003882	73
EPrPING00000003883	70
EPrPING00000003884	73
EPrPING00000003885	73
EPrPING00000003886	73
EPrPING00000003887	71
EPrPING00000003888	72
EPrPING00000003889	80
EPrPING00000003890	72
EPrPING00000003891	72
EPrPING00000003892	81
EPrPING00000003893	72
EPrPING00000003894	86
EPrPING00000003895	73
EPrPING00000003896	73
EPrPING00000003897	72
EPrPING00000003898	72
EPrPING00000003899	72
EPrPING00000003900	70
EPrPING00000003901	72
EPrPING00000003902	72
EPrPING00000003903	73
EPrPING00000003904	73
EPrPING00000003905	72
EPrPING00000003906	68
EPrPING00000003907	73
EPrPING00000003908	73
EPrPING00000003909	73
EPrPING00000003910	82
EPrPING00000003911	73
EPrPING00000003912	72
EPrPING00000003913	72
EPrPING00000003914	72
EPrPING00000003915	104
EPrPING00000003916	72
EPrPING00000003917	73
EPrPING00000003918	73
EPrPING00000003919	72
EPrPING00000003920	81
EPrPING00000003921	64
EPrPING00000003922	82
EPrPING00000003923	72
EPrPING00000003924	72
EPrPING00000003925	69
EPrPING00000003926	72
EPrPING00000003927	81
EPrPING00000003928	70
EPrPING00000003929	72
EPrPING00000003930	82
EPrPING00000003931	72
EPrPING00000003932	73
EPrPING00000003933	72
EPrPING00000003934	86
EPrPING00000003935	161
EPrPING00000003936	73
EPrPING00000003937	72
EPrPING00000003938	72
EPrPING00000003939	302
EPrPING00000003940	72
EPrPING00000003941	72
EPrPING00000003942	72
EPrPING00000003943	72
EPrPING00000003944	105
EPrPING00000003945	73
EPrPING00000003946	72
EPrPING00000003947	72
EPrPING00000003948	72
EPrPING00000003949	72
EPrPING00000003950	72
EPrPING00000003951	72
EPrPING00000003952	79
EPrPING00000003953	74
EPrPING00000003954	72
EPrPING00000003955	73
EPrPING00000003956	72
EPrPING00000003957	72
EPrPING00000003958	72
EPrPING00000003959	72
EPrPING00000003960	72
EPrPING00000003961	86
EPrPING00000003962	73
EPrPING00000003963	73
EPrPING00000003964	82
EPrPING00000003965	72
EPrPING00000003966	70
EPrPING00000003967	80
EPrPING00000003968	72
EPrPING00000003969	72
EPrPING00000003970	82
EPrPING00000003971	105
EPrPING00000003972	86
EPrPING00000003973	72
EPrPING00000003974	72
EPrPING00000003975	72
EPrPING00000003976	72
EPrPING00000003977	72
EPrPING00000003978	73
EPrPING00000003979	72
EPrPING00000003980	72
EPrPING00000003981	69
EPrPING00000003982	72
EPrPING00000003983	73
EPrPING00000003984	68
EPrPING00000003985	72
EPrPING00000003986	73
EPrPING00000003987	72
EPrPING00000003988	72
EPrPING00000003989	72
EPrPING00000003990	81
EPrPING00000003991	139
EPrPING00000003992	72
EPrPING00000003993	76
EPrPING00000003994	72
EPrPING00000003995	82
EPrPING00000003996	72
EPrPING00000003997	81
EPrPING00000003998	73
EPrPING00000003999	67
EPrPING00000004000	72
EPrPING00000004001	68
EPrPING00000004002	72
EPrPING00000004003	72
EPrPING00000004004	72
EPrPING00000004005	72
EPrPING00000004006	71
EPrPING00000004007	72
EPrPING00000004008	72
EPrPING00000004009	73
EPrPING00000004010	68
EPrPING00000004011	81
EPrPING00000004012	72
EPrPING00000004013	72
EPrPING00000004014	73
EPrPING00000004015	72
EPrPING00000004016	80
EPrPING00000004017	72
EPrPING00000004018	72
EPrPING00000004019	72
EPrPING00000004020	73
EPrPING00000004021	72
EPrPING00000004022	4153
EPrPING00000004023	68
EPrPING00000004024	81
EPrPING00000004025	73
EPrPING00000004026	81
EPrPING00000004027	73
EPrPING00000004028	72
EPrPING00000004029	72
EPrPING00000004030	72
EPrPING00000004031	72
EPrPING00000004032	82
EPrPING00000004033	72
EPrPING00000004034	73
EPrPING00000004035	73
EPrPING00000004036	72
EPrPING00000004037	61
EPrPING00000004038	73
EPrPING00000004039	72
EPrPING00000004040	72
EPrPING00000004041	1830
EPrPING00000004042	114
EPrPING00000004043	81
EPrPING00000004044	71
EPrPING00000004045	1838
EPrPING00000004046	72
EPrPING00000004047	72
EPrPING00000004048	73
EPrPING00000004049	73
EPrPING00000004050	81
EPrPING00000004051	72
EPrPING00000004052	1827
EPrPING00000004053	73
EPrPING00000004054	72
EPrPING00000004055	73
EPrPING00000004056	72
EPrPING00000004057	68
EPrPING00000004058	72
EPrPING00000004059	73
EPrPING00000004060	72
EPrPING00000004061	1827
EPrPING00000004062	82
EPrPING00000004063	81
EPrPING00000004064	73
EPrPING00000004065	72
EPrPING00000004066	104
EPrPING00000004067	73
EPrPING00000004068	1827
EPrPING00000004069	81
EPrPING00000004070	73
EPrPING00000004071	117
EPrPING00000004072	73
EPrPING00000004073	73
EPrPING00000004074	72
EPrPING00000004075	73
EPrPING00000004076	81
EPrPING00000004077	72
EPrPING00000004078	80
EPrPING00000004079	74
EPrPING00000004080	72
EPrPING00000004081	73
EPrPING00000004082	73
EPrPING00000004083	73
EPrPING00000004084	74
EPrPING00000004085	73
EPrPING00000004086	72
EPrPING00000004087	72
EPrPING00000004088	73
EPrPING00000004089	72
EPrPING00000004090	72
EPrPING00000004091	89
EPrPING00000004092	73
EPrPING00000004093	74
EPrPING00000004094	86
EPrPING00000004095	71
EPrPING00000004096	73
EPrPING00000004097	72
EPrPING00000004098	73
EPrPING00000004099	72
EPrPING00000004100	72
EPrPING00000004101	73
EPrPING00000004102	68
EPrPING00000004103	72
EPrPING00000004104	73
EPrPING00000004105	72
EPrPING00000004106	73
EPrPING00000004107	82
EPrPING00000004108	72
EPrPING00000004109	70
EPrPING00000004110	72
EPrPING00000004111	72
EPrPING00000004112	72
EPrPING00000004113	72
EPrPING00000004114	72
EPrPING00000004115	74
EPrPING00000004116	72
EPrPING00000004117	73
EPrPING00000004118	72
EPrPING00000004119	86
EPrPING00000004120	74
EPrPING00000004121	72
EPrPING00000004122	74
EPrPING00000004123	73
EPrPING00000004124	73
EPrPING00000004125	74
EPrPING00000004126	73
EPrPING00000004127	72
EPrPING00000004128	82
EPrPING00000004129	73
EPrPING00000004130	80
EPrPING00000004131	72
EPrPING00000004132	86
EPrPING00000004133	68
EPrPING00000004134	72
EPrPING00000004135	72
EPrPING00000004136	72
EPrPING00000004137	72
EPrPING00000004138	104
EPrPING00000004139	74
EPrPING00000004140	72
EPrPING00000004141	73
EPrPING00000004142	68
EPrPING00000004143	73
EPrPING00000004144	68
EPrPING00000004145	72
EPrPING00000004146	73
EPrPING00000004147	71
EPrPING00000004148	72
EPrPING00000004149	72
EPrPING00000004150	72
EPrPING00000004151	105
EPrPING00000004152	81
EPrPING00000004153	71
EPrPING00000004154	81
EPrPING00000004155	73
EPrPING00000004156	72
EPrPING00000004157	72
EPrPING00000004158	72
EPrPING00000004159	72
EPrPING00000004160	72
EPrPING00000004161	73
EPrPING00000004162	71
EPrPING00000004163	73
EPrPING00000004164	73
EPrPING00000004165	117
EPrPING00000004166	72
EPrPING00000004167	71
EPrPING00000004168	68
EPrPING00000004169	73
EPrPING00000004170	73
EPrPING00000004171	72
EPrPING00000004172	82
EPrPING00000004173	89
EPrPING00000004174	72
EPrPING00000004175	73
EPrPING00000004176	73
EPrPING00000004177	104
EPrPING00000004178	73
EPrPING00000004179	72
EPrPING00000004180	105
EPrPING00000004181	73
EPrPING00000004182	73
EPrPING00000004183	72
EPrPING00000004184	73
EPrPING00000004185	73
EPrPING00000004186	72
EPrPING00000004187	72
EPrPING00000004188	70
EPrPING00000004189	73
EPrPING00000004190	107
EPrPING00000004191	73
EPrPING00000004192	70
EPrPING00000004193	73
EPrPING00000004194	72
EPrPING00000004195	74
EPrPING00000004196	72
EPrPING00000004197	73
EPrPING00000004198	72
EPrPING00000004199	82
EPrPING00000004200	68
EPrPING00000004201	4428
EPrPING00000004202	59
EPrPING00000004203	72
EPrPING00000004204	72
EPrPING00000004205	73
EPrPING00000004206	72
EPrPING00000004207	73
EPrPING00000004208	86
EPrPING00000004209	117
EPrPING00000004210	72
EPrPING00000004211	72
EPrPING00000004212	74
EPrPING00000004213	1853
EPrPING00000004214	73
EPrPING00000004215	71
EPrPING00000004216	81
EPrPING00000004217	72
EPrPING00000004218	72
EPrPING00000004219	72
EPrPING00000004220	72
EPrPING00000004221	72
EPrPING00000004222	72
EPrPING00000004223	73
EPrPING00000004224	72
EPrPING00000004225	73
EPrPING00000004226	72
EPrPING00000004227	72
EPrPING00000004228	72
EPrPING00000004229	72
EPrPING00000004230	73
EPrPING00000004231	73
EPrPING00000004232	73
EPrPING00000004233	81
EPrPING00000004234	72
EPrPING00000004235	73
EPrPING00000004236	75
EPrPING00000004237	73
EPrPING00000004238	72
EPrPING00000004239	72
EPrPING00000004240	73
EPrPING00000004241	72
EPrPING00000004242	73
EPrPING00000004243	80
EPrPING00000004244	72
EPrPING00000004245	73
EPrPING00000004246	72
EPrPING00000004247	73
EPrPING00000004248	72
EPrPING00000004249	73
EPrPING00000004250	72
EPrPING00000004251	72
EPrPING00000004252	72
EPrPING00000004253	73
EPrPING00000004254	73
EPrPING00000004255	72
EPrPING00000004256	72
EPrPING00000004257	69
EPrPING00000004258	73
EPrPING00000004259	73
EPrPING00000004260	73
EPrPING00000004261	73
EPrPING00000004262	72
EPrPING00000004263	72
EPrPING00000004264	72
EPrPING00000004265	119
EPrPING00000004266	72
EPrPING00000004267	73
EPrPING00000004268	72
EPrPING00000004269	73
EPrPING00000004270	73
EPrPING00000004271	72
EPrPING00000004272	72
EPrPING00000004273	72
EPrPING00000004274	73
EPrPING00000004275	73
EPrPING00000004276	104
EPrPING00000004277	73
EPrPING00000004278	72
EPrPING00000004279	72
EPrPING00000004280	73
EPrPING00000004281	72
EPrPING00000004282	72
EPrPING00000004283	72
EPrPING00000004284	72
EPrPING00000004285	72
EPrPING00000004286	104
EPrPING00000004287	72
EPrPING00000004288	72
EPrPING00000004289	73
EPrPING00000004290	72
EPrPING00000004291	72
EPrPING00000004292	73
EPrPING00000004293	72
EPrPING00000004294	73
EPrPING00000004295	82
EPrPING00000004296	72
EPrPING00000004297	72
EPrPING00000004298	69
EPrPING00000004299	81
EPrPING00000004300	72
EPrPING00000004301	75
EPrPING00000004302	72
EPrPING00000004303	73
EPrPING00000004304	224
EPrPING00000004305	72
EPrPING00000004306	72
EPrPING00000004307	105
EPrPING00000004308	81
EPrPING00000004309	72
EPrPING00000004310	73
EPrPING00000004311	73
EPrPING00000004312	72
EPrPING00000004313	73
EPrPING00000004314	72
EPrPING00000004315	82
EPrPING00000004316	73
EPrPING00000004317	73
EPrPING00000004318	73
EPrPING00000004319	72
EPrPING00000004320	73
EPrPING00000004321	72
EPrPING00000004322	73
EPrPING00000004323	71
EPrPING00000004324	80
EPrPING00000004325	72
EPrPING00000004326	73
EPrPING00000004327	72
EPrPING00000004328	73
EPrPING00000004329	81
EPrPING00000004330	68
EPrPING00000004331	72
EPrPING00000004332	73
EPrPING00000004333	73
EPrPING00000004334	72
EPrPING00000004335	73
EPrPING00000004336	73
EPrPING00000004337	224
EPrPING00000004338	72
EPrPING00000004339	68
EPrPING00000004340	81
EPrPING00000004341	73
EPrPING00000004342	72
EPrPING00000004343	72
EPrPING00000004344	73
EPrPING00000004345	72
EPrPING00000004346	82
EPrPING00000004347	72
EPrPING00000004348	80
EPrPING00000004349	73
EPrPING00000004350	73
EPrPING00000004351	72
EPrPING00000004352	72
EPrPING00000004353	72
EPrPING00000004354	72
EPrPING00000004355	99
EPrPING00000004356	73
EPrPING00000004357	72
EPrPING00000004358	72
EPrPING00000004359	72
EPrPING00000004360	105
EPrPING00000004361	72
EPrPING00000004362	72
EPrPING00000004363	72
EPrPING00000004364	72
EPrPING00000004365	72
EPrPING00000004366	72
EPrPING00000004367	71
EPrPING00000004368	117
EPrPING00000004369	7564
EPrPING00000004370	72
EPrPING00000004371	72
EPrPING00000004372	72
EPrPING00000004373	73
EPrPING00000004374	4719
EPrPING00000004375	85
EPrPING00000004376	72
EPrPING00000004377	72
EPrPING00000004378	72
EPrPING00000004379	72
EPrPING00000004380	82
EPrPING00000004381	81
EPrPING00000004382	73
EPrPING00000004383	72
EPrPING00000004384	74
EPrPING00000004385	72
EPrPING00000004386	72
EPrPING00000004387	72
EPrPING00000004388	72
EPrPING00000004389	86
EPrPING00000004390	73
EPrPING00000004391	105
EPrPING00000004392	72
EPrPING00000004393	74
EPrPING00000004394	81
EPrPING00000004395	72
EPrPING00000004396	73
EPrPING00000004397	72
EPrPING00000004398	73
EPrPING00000004399	72
EPrPING00000004400	71
EPrPING00000004401	72
